,Unnamed: 0,doc_id,para_id,sentence_id,author,sentence,sadness,anger,anticipation,fear,surprise,disgust,joy,trust
23254,23254,9Db,9Db_15,9Db_15_sent2,A,  But as time went on and you’ll appreciate that governments became more involved with the regulatory process and the deeper responsibilities representing investor’s interests,0,1,0,0,1,1,1,1
23255,23255,9Db,9Db_15,9Db_15_sent3,A, So it was the responsibility of the company forming these Trusts etc,1,1,1,1,1,1,1,1
23256,23256,9Db,9Db_15,9Db_15_sent4,A,", to drill down a bit more to ensure appropriate business backgrounds of Board members which adequately represented the investor and regulatory requirements",0,0,1,0,1,1,1,1
23257,23257,9Db,9Db_150,9Db_150_sent0,Q,"Five, 10 years ago?",0,0,1,1,1,1,1,1
23258,23258,9Db,9Db_151,9Db_151_sent0,A,"I’d say probably more so after the GFC I think, yeah you were expected to get out there",0,0,1,0,0,0,1,1
23259,23259,9Db,9Db_151,9Db_151_sent1,A,"  With the gender diversity too, that has brought that in as well because there’s been a push for that in the last 10 years as well",0,0,1,0,0,0,1,1
23260,23260,9Db,9Db_151,9Db_151_sent2,A,"  So in that last five years or even the last three to five years we had the first woman ever introduced to our board who came on, and then one of the other directors who represented the Property Trust for the management, she was a director too",0,1,1,1,1,1,1,1
23261,23261,9Db,9Db_151,9Db_151_sent3,A,  So that was changing as my term was coming to an end,1,0,1,1,1,1,1,1
23262,23262,9Db,9Db_151,9Db_151_sent4,A,  Again it’s very unusual I think to have a board with the amount of men that we had on it to go for such a long term each one,0,1,1,1,1,1,1,1
23263,23263,9Db,9Db_152,9Db_152_sent0,A,"But again I think that just shows that the board work well together so they kept it, and the investors saw that the board was working well together and the results were there so there was no need to change it",0,0,1,0,0,1,1,1
23264,23264,9Db,9Db_152,9Db_152_sent1,A,  So again it’s only something disruptive in the market sometimes that it gets ripples back up and they want to have a look at change,1,0,1,1,1,1,1,1
23265,23265,9Db,9Db_153,9Db_153_sent0,Q,The tenure was quite long -,0,1,1,1,1,1,1,1
23266,23266,9Db,9Db_154,9Db_154_sent0,A,"Well mine was and the chairman when I was there, he was there for at least 18 years and he’s just retired last year and there was another chap there who was there  for about 12 to 14 years as well",0,1,1,1,1,1,1,1
23267,23267,9Db,9Db_155,9Db_155_sent0,Q,So now is it a limited period you’re on the board for?,0,0,1,1,1,1,1,1
23268,23268,9Db,9Db_156,9Db_156_sent0,A,"I think it always had a limitation, but in the transition from when the original management platform was sold from one banking entity to the new specialist Property Trust REIT, we existing Independent Directors had a further “grandfathering” extension period of two three year terms by default, when it transitioned over to the new entity",1,1,1,0,1,1,1,1
23269,23269,9Db,9Db_156,9Db_156_sent1,A," The new entity wanted to retain the Trusts historic knowledge through the sitting Independent Directors, as it was important to show their investors that Board stability prevailed at least into the near future",0,0,1,0,0,0,1,1
23270,23270,9Db,9Db_156,9Db_156_sent2,A," If the success of the group was there since the REIT’s inception, why would you push them out?",0,0,1,1,1,1,1,1
23271,23271,9Db,9Db_157,9Db_157_sent0,Q,"So this could be a barrier to diversity, if the current board was not diverse but it was performing well then -",0,0,1,0,0,1,1,1
23272,23272,9Db,9Db_158,9Db_158_sent0,A,"Yes, there’s no need to change it",1,0,0,0,0,1,1,1
23273,23273,9Db,9Db_159,9Db_159_sent0,Q,"Exactly, if it ain’t broke don’t change it",0,0,1,0,0,1,1,1
23274,23274,9Db,9Db_16,9Db_16_sent0,A,"Being there for so long and over all those years I’ve learnt a lot, but much of the actual Board member roll process I learnt as I was going",0,1,1,0,0,1,1,1
23275,23275,9Db,9Db_16,9Db_16_sent1,A,  What’s transpired over that time is the market has become more regulated and more specific on what they expect board members experience to cover,0,0,1,1,0,0,1,1
23276,23276,9Db,9Db_16,9Db_16_sent2,A,"  Anyway, I remained on the board as I said 22 years, but it’s a continual ongoing process to stay abreast of all the new evolving regulatory requirements and investor expectations",0,0,1,0,0,0,1,1
23277,23277,9Db,9Db_160,9Db_160_sent0,A,Yeah,0,0,0,0,0,0,1,1
23278,23278,9Db,9Db_160,9Db_160_sent1,A, There’s a lot to be said for that,0,0,1,0,0,0,1,1
23279,23279,9Db,9Db_161,9Db_161_sent0,Q,"Exactly, and from an investor point of view and they’re so influential, there’s uncertainty that we can’t manage but we can manage the certainty, the stability of the board",0,0,1,0,0,1,1,1
23280,23280,9Db,9Db_162,9Db_162_sent0,A,Yeah,0,0,0,0,0,0,1,1
23281,23281,9Db,9Db_162,9Db_162_sent1,A,"  So long as, and I’ve said this before, you have to be – the appointment of what’s her name from the TV personality who’s gone on the ABC?",0,0,1,1,1,1,1,1
23282,23282,9Db,9Db_163,9Db_163_sent0,Q,Ita Buttrose,1,1,1,1,1,1,1,1
23283,23283,9Db,9Db_164,9Db_164_sent0,A,Ita Buttrose,1,1,1,1,1,1,1,1
23284,23284,9Db,9Db_164,9Db_164_sent1,A,"  I mean she looks good and everything like that, but at 75 I would be very sceptical of putting someone at 75 years of age",0,1,1,0,1,1,1,1
23285,23285,9Db,9Db_164,9Db_164_sent2,A,"  Someone could be bright and smart but - just to give you an example one of our board members who was getting up to 72, he was a very knowledgeable man and a very nice gentleman, but he got to the point where he forgot the AGM or he missed it somehow and there was another occasion when he missed meetings",0,1,1,0,1,1,1,1
23286,23286,9Db,9Db_164,9Db_164_sent3,A,"  You start to wonder when the drop off point is at an age, and I think you’ve got to be very conscience of age and related ongoing cognitive skills",0,0,1,1,1,0,1,0
23287,23287,9Db,9Db_165,9Db_165_sent0,Q,"Do you recognise that through skills, like forgetting meetings and things like that, or do you make an age where we can cut off?  What do you feel?",1,0,1,1,1,1,1,1
23288,23288,9Db,9Db_166,9Db_166_sent0,A,Well generally the term’s three years and you can change in that period I think when you get to that age point,0,0,1,1,0,0,1,1
23289,23289,9Db,9Db_166,9Db_166_sent1,A,"  The older you become you realise, that for some, yeah you lose the plot –",1,1,0,1,1,1,1,1
23290,23290,9Db,9Db_167,9Db_167_sent0,Q,More vulnerable,1,1,1,1,1,1,1,1
23291,23291,9Db,9Db_168,9Db_168_sent0,A,"Yeah, you’re more vulnerable to things",0,0,1,0,0,0,1,1
23292,23292,9Db,9Db_168,9Db_168_sent1,A,"  I think you’ve got to be very careful, and not only that, with the way things are now with – sorry",1,0,1,1,1,1,1,1
23293,23293,9Db,9Db_169,9Db_169_sent0,A,[Phone call interruption],1,1,1,1,1,1,1,1
23294,23294,9Db,9Db_17,9Db_17_sent0,Q,"So you said it became more regulated, was there an event like the HIH crash or something that triggered it?",1,0,1,1,1,1,1,1
23295,23295,9Db,9Db_170,9Db_170_sent0,A,[End part one] [Start part two],0,1,1,1,1,1,1,1
23296,23296,9Db,9Db_171,9Db_171_sent0,A,What was I saying? I’ve lost my track now,1,1,1,1,1,1,0,0
23297,23297,9Db,9Db_172,9Db_172_sent0,Q,Oh age,1,1,1,1,1,1,1,1
23298,23298,9Db,9Db_172,9Db_172_sent1,Q,"  Forgetting where we are, you know",1,0,1,1,1,1,1,1
23299,23299,9Db,9Db_173,9Db_173_sent0,A,Yeah,0,0,0,0,0,0,1,1
23300,23300,9Db,9Db_173,9Db_173_sent1,A,"  I just think boards have got to be very careful about that, and whilst someone may have had a lot of experience in that field you’ve got to be very conscious of yeah, you can lose it a bit",0,0,1,0,1,1,1,1
23301,23301,9Db,9Db_173,9Db_173_sent2,A,"  And not only that, with cyber activity, with all the technical data stuff that comes on, it just changes so quickly",0,0,1,1,1,1,1,1
23302,23302,9Db,9Db_173,9Db_173_sent3,A,"  We know from our phones and all that sort of thing, and you don’t necessarily as you get older keep up with that sort of stuff",1,1,1,0,1,1,1,1
23303,23303,9Db,9Db_173,9Db_173_sent4,A,  I think if you’re acting on behalf of younger investors you’ve got to have someone in there who’s fairly astute or up with it or be able to absorb that sort of stuff,0,0,1,0,0,0,1,1
23304,23304,9Db,9Db_173,9Db_173_sent5,A,  The dynamics of business is just changing so quickly that you can’t afford to have someone who’s just on the fringe,1,1,1,1,1,1,1,1
23305,23305,9Db,9Db_174,9Db_174_sent0,Q,A balance perhaps,1,1,1,1,1,1,1,1
23306,23306,9Db,9Db_174,9Db_174_sent1,Q,  It’s a mix,0,1,1,1,1,0,1,1
23307,23307,9Db,9Db_175,9Db_175_sent0,A,"Oh yes, I’m not saying you wipe them off",1,1,0,1,1,1,1,1
23308,23308,9Db,9Db_175,9Db_175_sent1,A,  You have to assess them,0,0,1,1,1,0,1,1
23309,23309,9Db,9Db_175,9Db_175_sent2,A,"  And how young do you go on a board?  What was I, 48 or something?  Generally I think independent directors are at least are over 50 any rate I think most",1,0,1,1,1,1,1,1
23310,23310,9Db,9Db_175,9Db_175_sent3,A,"  I don’t know, you’d know more than me",1,0,1,1,1,1,1,1
23311,23311,9Db,9Db_176,9Db_176_sent0,Q,"I’ve been interviewing people in their early 40s, and someone said she was on a board, her first board when in her 30s, she’s 32",0,0,1,1,1,1,1,1
23312,23312,9Db,9Db_176,9Db_176_sent1,Q, So it depends doesn’t it?,0,0,1,1,1,1,1,1
23313,23313,9Db,9Db_177,9Db_177_sent0,A,Well yeah it depends on how big your company is and all that sort of thing –,0,1,1,0,0,1,1,1
23314,23314,9Db,9Db_178,9Db_178_sent0,Q,"Of course, yeah",0,0,1,0,0,1,1,1
23315,23315,9Db,9Db_178,9Db_178_sent1,Q,"  A lot of these young people are getting on boards, they’re not paid positions and it’s to get board experience so they can get on the sort of board you’re talking about",0,0,1,1,1,1,1,1
23316,23316,9Db,9Db_179,9Db_179_sent0,A,"Yes I know, a friend of mine is doing that too",0,0,1,0,0,1,1,1
23317,23317,9Db,9Db_18,9Db_18_sent0,A,"Look I can’t remember specifically back then whether there was or there wasn’t, I just think there’s more expectations by investors, I think there was a lot more super funds coming out of the woodwork that wanted investment on behalf of clients and things like that",0,0,1,1,0,0,1,1
23318,23318,9Db,9Db_18,9Db_18_sent1,A,"  So potentially the backwash from some of those investors, they asked more questions and their expectations were a bit higher on regulation and all that sort of thing",0,0,1,1,1,1,1,1
23319,23319,9Db,9Db_18,9Db_18_sent2,A,  So maybe that was relevant,0,0,1,1,1,0,1,1
23320,23320,9Db,9Db_18,9Db_18_sent3,A,  Certainly after the GFC things tightened up a bit more as well,0,1,1,0,1,1,1,1
23321,23321,9Db,9Db_180,9Db_180_sent0,Q,"Do you feel that tensions can arise in board selection between on the one hand trying to obtain a collegiate fit, so to manage the culture of your board, and on the other hand trying to avoid groupthink or everyone thinking the same way?  Do you think that tension can arise in who you select between those two?  “This one will get on really well with our culture, respect, openness, whatever else, but there’s a risk of groupthink",1,0,1,1,1,0,1,1
23322,23322,9Db,9Db_180,9Db_180_sent1,Q,”,1,0,1,0,1,1,1,1
23323,23323,9Db,9Db_181,9Db_181_sent0,A,And you’re saying should you –,1,1,1,1,1,1,1,1
23324,23324,9Db,9Db_182,9Db_182_sent0,Q,"Would you feel that there can be tension?  When you’re instructing the head hunters, “This is the sort of person we want” how do you manage that tension?",0,0,1,1,1,1,1,1
23325,23325,9Db,9Db_183,9Db_183_sent0,A,"Well I think first off the head hunters have got to have a good round conference with the directors or the people who are wanting to form the group of people, the chairman, to ensure that they have on board exactly what you’re looking for",0,0,1,0,0,0,1,1
23326,23326,9Db,9Db_183,9Db_183_sent1,A,"  Then after that really if they’re bringing say half a dozen people to you, it’s up to the board to say, “Well really there’s no one there that really fits” or, “Yeah that one fits perfectly",0,0,1,0,0,1,1,1
23327,23327,9Db,9Db_183,9Db_183_sent2,A,”  I don’t see how you can do it any other way really,1,1,1,1,1,1,1,1
23328,23328,9Db,9Db_184,9Db_184_sent0,Q,"Yeah, but the fit in terms of culture and the fit in terms of having different ways of looking at things, different backgrounds, different understandings, different skill mix, so getting on, fitting in and bringing all those different understandings including the digital, global, all these different things that come up",0,1,1,0,0,1,1,1
23329,23329,9Db,9Db_184,9Db_184_sent1,Q,"  So getting that – because you’ve got one person, so you might have someone who’s really good on digital but they are so disrespectful, they don’t listen, and you might find gee, that seems to be what this group are like",1,1,1,1,1,1,1,1
23330,23330,9Db,9Db_185,9Db_185_sent0,A,"Well I think I would prioritise someone who’s open and listens to everybody, takes on board and has a firm opinion on what they think, I think I’d prioritise them over someone who had the specific detailed knowledge of the criteria you’re looking for in the business you’re looking for",0,0,1,0,0,0,1,1
23331,23331,9Db,9Db_185,9Db_185_sent1,A,"  I think discussion opens up everything in any case, it opens it up more, and the more abilities you have within your board to ensure that happens then I think you get more from it, a better result from it rather than someone that might be absolutely a genius in their field but not be able to converse and interact with people and get the right combined result around it",0,1,1,0,1,1,1,1
23332,23332,9Db,9Db_185,9Db_185_sent2,A,"  Yeah, I think I’d tend towards that one",0,0,1,0,0,1,1,1
23333,23333,9Db,9Db_186,9Db_186_sent0,Q,That sounds really sensible,0,0,1,0,0,0,1,1
23334,23334,9Db,9Db_186,9Db_186_sent1,Q,"  And then with outsource, get your independent expert opinion from that?",0,1,1,1,1,1,1,1
23335,23335,9Db,9Db_187,9Db_187_sent0,A,"Yeah, because you always have that as an option outside to go externally and investigate there",0,0,1,0,0,0,1,1
23336,23336,9Db,9Db_187,9Db_187_sent1,A," They’re a little bit more costly and all that sort of thing, but if you get the result that doesn’t matter",1,1,1,1,1,1,1,1
23337,23337,9Db,9Db_188,9Db_188_sent0,Q,"Yeah, and if it’s important",0,0,1,0,0,0,1,1
23338,23338,9Db,9Db_188,9Db_188_sent1,Q,"  Okay, that’s good",0,0,0,0,1,0,1,1
23339,23339,9Db,9Db_188,9Db_188_sent2,Q,"  The board that you’re on, do you feel there are any barriers to managing or building diversity?  Let’s say pre global financial crisis and post there’s a lot more regulation now, before it was a different culture really so –",0,0,1,1,1,1,1,1
23340,23340,9Db,9Db_189,9Db_189_sent0,A,With government regulation they’re bringing in more and more refinement of what you can – well reporting systems and all that sort of thing,0,0,1,0,1,1,1,1
23341,23341,9Db,9Db_19,9Db_19_sent0,Q,"So what sort of expectations do the institutions like the super funds, what did they bring that was new?",0,1,1,1,1,1,1,1
23342,23342,9Db,9Db_190,9Db_190_sent0,Q,On the board itself?,1,0,1,1,1,1,1,1
23343,23343,9Db,9Db_191,9Db_191_sent0,A,Yeah,0,0,0,0,0,0,1,1
23344,23344,9Db,9Db_191,9Db_191_sent1,A, So you have to be familiar with that,0,0,1,1,1,1,1,1
23345,23345,9Db,9Db_191,9Db_191_sent2,A,"  Sorry, what was the –",1,1,1,1,1,1,0,1
23346,23346,9Db,9Db_192,9Db_192_sent0,Q,So barriers,1,1,1,1,1,1,1,1
23347,23347,9Db,9Db_192,9Db_192_sent1,Q,"  Compared to say pre global financial crisis or post, so barriers to diversity, has it changed?",1,1,1,1,1,1,1,1
23348,23348,9Db,9Db_193,9Db_193_sent0,A,"No, I don’t think so",1,1,1,1,1,1,1,1
23349,23349,9Db,9Db_193,9Db_193_sent1,A, What I think has changed is the broader and subsequent higher investment knowledge of investors combined with the related associated governances,0,0,1,0,1,0,1,1
23350,23350,9Db,9Db_193,9Db_193_sent2,A, This higher knowledge has subsequently raised investor expectations and progressively necessitated Board makeup to be more diverse to better accommodate the more astute investor sensitivities,0,1,1,0,1,1,1,1
23351,23351,9Db,9Db_194,9Db_194_sent0,Q,"You talked about earlier, one thing I picked up was you mentioned, it’s too strong to say cronyism but networks were really important in recruiting people before the financial crisis, but after the culture shifted and the rules shifted, and the influence of your major investors shifted",0,1,1,0,0,1,1,1
23352,23352,9Db,9Db_195,9Db_195_sent0,A,Yes,0,0,0,0,0,1,1,1
23353,23353,9Db,9Db_196,9Db_196_sent0,Q,And that put pressure on you to be more focused on –,1,0,1,1,1,1,1,1
23354,23354,9Db,9Db_197,9Db_197_sent0,A,"Yes, on people who apply to today’s current market and also governance’s gender diversity, those sorts of things",0,0,0,0,0,1,1,1
23355,23355,9Db,9Db_197,9Db_197_sent1,A,  I think you’ve just got to review each one in their own respective fields,0,0,1,1,1,1,1,1
23356,23356,9Db,9Db_197,9Db_197_sent2,A,  I don’t think it necessarily has restricted anybody,1,1,1,1,1,1,1,1
23357,23357,9Db,9Db_197,9Db_197_sent3,A,"  It also depends on the availability of people at the time you’re looking for someone, the availability of that specific type of person you’re looking for",0,0,1,1,1,0,1,1
23358,23358,9Db,9Db_197,9Db_197_sent4,A,  Sometimes when there’s a booming market in something they drill down on the people who’ve got that experience and you don’t necessarily have a lot of experience in the field you’re looking for because they’ve all been employed somewhere else,1,0,1,1,1,1,1,1
23359,23359,9Db,9Db_197,9Db_197_sent5,A, So there’s that aspect of it as well,0,1,1,0,1,1,1,1
23360,23360,9Db,9Db_198,9Db_198_sent0,Q,So supply -,0,0,1,0,1,0,1,1
23361,23361,9Db,9Db_199,9Db_199_sent0,A,Yes,0,0,0,0,0,1,1,1
23362,23362,9Db,9Db_2,9Db_2_sent0,Q,So you’ve got a good idea of the history of development of that board for that period –,0,1,1,0,1,1,1,1
23363,23363,9Db,9Db_20,9Db_20_sent0,A,I’m trying to think back that far,0,0,1,1,1,1,1,1
23364,23364,9Db,9Db_200,9Db_200_sent0,Q,- more than regulation,1,1,1,0,1,1,1,1
23365,23365,9Db,9Db_200,9Db_200_sent1,Q,"  That’s a good point yeah, supply",0,1,0,0,1,0,1,1
23366,23366,9Db,9Db_201,9Db_201_sent0,A,"I always used to think geographically you’d want your directors to be in Australia and preferably in Melbourne or Sydney, but that shouldn’t override their experience in bringing to the board",1,0,1,1,1,1,1,1
23367,23367,9Db,9Db_201,9Db_201_sent1,A,  I used to fly to Sydney all the time,1,1,1,1,1,1,1,1
23368,23368,9Db,9Db_201,9Db_201_sent2,A,  In my mind I don’t think you’d want a board member overseas,1,1,1,1,1,1,1,1
23369,23369,9Db,9Db_202,9Db_202_sent0,Q,"At uni what we do now more and more is rely on technology to bring people into meetings, do they use that in boards?",1,0,1,1,1,1,1,1
23370,23370,9Db,9Db_203,9Db_203_sent0,A,"We used to use that for our American joint venture partners over there, but there again there’s nothing like a one on meeting",1,0,1,1,1,1,1,1
23371,23371,9Db,9Db_204,9Db_204_sent0,Q,I know –,0,0,1,0,0,0,1,1
23372,23372,9Db,9Db_205,9Db_205_sent0,A,You and I had a meeting today to find out the real personality,0,1,1,1,1,1,1,1
23373,23373,9Db,9Db_206,9Db_206_sent0,Q,"Exactly, yeah I know",0,0,1,0,0,1,1,1
23374,23374,9Db,9Db_206,9Db_206_sent1,Q,  So even at board level decision making that matters?,0,0,1,1,1,1,1,1
23375,23375,9Db,9Db_207,9Db_207_sent0,A,I think so,0,0,1,0,0,0,1,1
23376,23376,9Db,9Db_207,9Db_207_sent1,A,"  You do get a better feel, and again it’s only my personal experience",0,0,1,0,0,0,1,1
23377,23377,9Db,9Db_207,9Db_207_sent2,A,"  I just know from sitting around the table with all those people you get to know their personalities better, what they react to and what they don’t, who’s on their phone in a board meeting and what’s relevant and what’s not to them sort of thing",0,1,1,1,1,1,1,1
23378,23378,9Db,9Db_207,9Db_207_sent3,A,  You can see that physically,0,0,1,0,1,0,1,1
23379,23379,9Db,9Db_207,9Db_207_sent4,A,"  But technology, yeah for the odd meeting here and there that’s fine",0,1,1,0,0,1,1,1
23380,23380,9Db,9Db_208,9Db_208_sent0,Q,You wouldn’t want every meeting to be over Zoom with that person or something?,1,0,1,1,1,1,1,1
23381,23381,9Db,9Db_209,9Db_209_sent0,A,No,1,1,1,1,1,1,1,1
23382,23382,9Db,9Db_21,9Db_21_sent0,Q,"Yes, it was history",0,0,1,0,0,1,1,1
23383,23383,9Db,9Db_210,9Db_210_sent0,Q,I get that,0,0,1,0,1,0,1,1
23384,23384,9Db,9Db_210,9Db_210_sent1,Q,  We’re nearly finished,0,0,1,1,1,1,1,1
23385,23385,9Db,9Db_210,9Db_210_sent2,Q,"  From a regulatory perspective how do you feel about the way diversity of boards is currently being promoted?  You mentioned gender targets and quotas to influence board diversity, what do you think about that? Targets I think",1,1,1,1,1,1,1,1
23386,23386,9Db,9Db_211,9Db_211_sent0,A,Absolutely,0,0,1,0,0,0,1,1
23387,23387,9Db,9Db_211,9Db_211_sent1,A,"  Our REIT Fund Manager, I think their total employment was roughly 50/50, overall in, the company itself",0,1,1,1,1,1,1,1
23388,23388,9Db,9Db_211,9Db_211_sent2,A,"  Don’t quote me on it but it’s roughly around 50-60%, and I could see it’s just brought a different dimension to a board and a management structure as well",0,0,1,1,0,1,1,1
23389,23389,9Db,9Db_211,9Db_211_sent3,A,"  I was amazed having worked – I worked for Westfield for many years, and the women were the secretaries in those days, whereas here they’re sitting opposite me in a board meeting today",0,0,0,0,1,0,1,1
23390,23390,9Db,9Db_211,9Db_211_sent4,A,  And I think it gives a broader levelling point for a lot of discussion and how it’s conducted and all that sort of thing,0,1,1,0,0,0,1,1
23391,23391,9Db,9Db_211,9Db_211_sent5,A,"  Yeah, I think a different type of female mindset to men sometimes, and if the circumstances is good –",0,0,1,0,0,1,1,1
23392,23392,9Db,9Db_212,9Db_212_sent0,Q,Can I challenge you to give me an example?,0,1,1,1,1,1,1,1
23393,23393,9Db,9Db_213,9Db_213_sent0,A,I’m just trying to think of one,0,1,1,1,1,1,1,1
23394,23394,9Db,9Db_213,9Db_213_sent1,A,  Where I found it in my experience was that we managed shopping centres and the most dominant people or gender to shop at shopping centres are female,0,0,1,1,1,1,1,1
23395,23395,9Db,9Db_213,9Db_213_sent2,A,"  So they generally brought far more personal experiences than the men, and I know the board, without mentioning any names, none of them shopped weekly",1,1,1,1,0,1,1,1
23396,23396,9Db,9Db_213,9Db_213_sent3,A," Well I can’t say none of them, but it appeared from conversation that the majority of shopping was done by their wives and I was the only person on the board who did my own weekly shopping because I live on my own",1,0,1,1,0,1,1,1
23397,23397,9Db,9Db_213,9Db_213_sent4,A, I was familiar with the latest retail trends through my consulting business and you just had to know it from the floor space right up to the Management level about what was going on in retail generally,0,0,1,1,0,1,1,1
23398,23398,9Db,9Db_213,9Db_213_sent5,A, But generally the female Board members had a far better grasp of all aspects of shopping experience than the men,0,1,1,0,0,1,1,1
23399,23399,9Db,9Db_213,9Db_213_sent6,A, They generally confirmed my own thoughts!,0,0,1,0,0,1,1,1
23400,23400,9Db,9Db_214,9Db_214_sent0,A,"So from that perspective, in my specific board experience, the female perspective was very much appreciated and valued, the men generally had a different mindset",0,1,0,0,1,1,1,1
23401,23401,9Db,9Db_214,9Db_214_sent1,A,"  The men think - well she must do it and knows it, she’s been there, but for other company type boards, apart from their specific qualifications / work experience, I’m not sure what the specific female gender inclusion generally adds to an overall Board experience – perhaps some dignity, common sense and communication skills! I have limited broader knowledge in this area",1,0,1,1,1,1,1,1
23402,23402,9Db,9Db_215,9Db_215_sent0,Q,So it’s the different experience that people of different genders can have,1,1,1,1,1,1,1,1
23403,23403,9Db,9Db_216,9Db_216_sent0,A,Yeah,0,0,0,0,0,0,1,1
23404,23404,9Db,9Db_217,9Db_217_sent0,Q,That then comes in and shapes how they might problem solve with the board,0,0,1,1,1,0,1,1
23405,23405,9Db,9Db_218,9Db_218_sent0,A,Yes,0,0,0,0,0,1,1,1
23406,23406,9Db,9Db_219,9Db_219_sent0,Q,"They’ll look at it differently, understand it differently",0,0,1,0,0,1,1,1
23407,23407,9Db,9Db_219,9Db_219_sent1,Q,"  So even though they might be an accountant or a lawyer they have that knowledge, and then it’s this experience which also comes in which is really dependent on gender, ethnicity –",0,0,1,1,0,1,1,1
23408,23408,9Db,9Db_22,9Db_22_sent0,A,"Look, it was probably primarily instigated by their financial planners and that who had a greater depth of knowledge in that",0,1,1,0,1,1,1,1
23409,23409,9Db,9Db_22,9Db_22_sent1,A,  Maybe there were questions that came up from the clients and then the super funds had to ask more questions,1,0,1,1,1,1,1,1
23410,23410,9Db,9Db_22,9Db_22_sent2,A,  I’m really not sure exactly how it evolved,0,0,1,1,1,1,1,1
23411,23411,9Db,9Db_220,9Db_220_sent0,A,"Yes, they’re probably more – I shouldn’t say this but females are probably more generally family focused so they’re more familiar with getting the message across",0,0,1,0,0,1,1,1
23412,23412,9Db,9Db_220,9Db_220_sent1,A," I don’t know, I might be wrong in saying that",1,1,1,1,1,1,1,1
23413,23413,9Db,9Db_221,9Db_221_sent0,Q,"Okay, so communication style",0,0,1,0,0,1,1,1
23414,23414,9Db,9Db_222,9Db_222_sent0,A,"Yeah, they might be better at that, I don’t know",0,0,1,1,1,0,1,1
23415,23415,9Db,9Db_222,9Db_222_sent1,A, They’ve certainly got their place and I have certainly seen a difference since bringing females on a board and more into management,0,0,0,0,0,1,1,1
23416,23416,9Db,9Db_223,9Db_223_sent0,Q,Do you think women have to really - gender equality needs to be at the level of management before it can get to board level?  Do you think one feeds the other?,0,1,1,1,1,1,1,1
23417,23417,9Db,9Db_224,9Db_224_sent0,A,Yes,0,0,0,0,0,1,1,1
23418,23418,9Db,9Db_225,9Db_225_sent0,Q,You can’t expect to have gender diverse boards if management is skewed toward males for example?,1,0,1,1,1,1,1,1
23419,23419,9Db,9Db_226,9Db_226_sent0,A,Yeah I agree,0,0,1,0,0,1,1,1
23420,23420,9Db,9Db_226,9Db_226_sent1,A," I think the larger companies promote from within, and if there’s structure correctly and the gender is a good 50/50 mix roughly or whatever or they’re promoting that, then I think they have a better, broader choice of who they pick for the better jobs",0,0,1,0,0,1,1,1
23421,23421,9Db,9Db_226,9Db_226_sent2,A,  As I said from Trusts Managers perspective I couldn’t believe just how many females they had there and they all just worked together so well,0,1,0,0,1,1,1,1
23422,23422,9Db,9Db_227,9Db_227_sent0,Q,And was this because of targets do you think?,1,0,1,1,1,1,1,1
23423,23423,9Db,9Db_228,9Db_228_sent0,A,"I think initially targets were the instigator, but in the finish – there again I don’t know directly, but I would’ve thought that they saw the results so they kept doing it",0,0,1,1,1,1,1,1
23424,23424,9Db,9Db_229,9Db_229_sent0,Q,So it was a good stimulus?,0,0,1,0,1,1,1,1
23425,23425,9Db,9Db_23,9Db_23_sent0,Q,And were the questions around financial accountability or -,1,0,1,1,1,1,1,1
23426,23426,9Db,9Db_230,9Db_230_sent0,A,Yes,0,0,0,0,0,1,1,1
23427,23427,9Db,9Db_231,9Db_231_sent0,Q,"As a regulation it’s a good stimulus and then the proof was in the pudding, it was successful",0,1,0,0,1,1,1,1
23428,23428,9Db,9Db_232,9Db_232_sent0,A,Yes,0,0,0,0,0,1,1,1
23429,23429,9Db,9Db_232,9Db_232_sent1,A,"  I think they just saw that gee, this is all right, so they kept on promoting that type of diverse gender employment because they saw the results were there",0,0,1,0,0,1,1,1
23430,23430,9Db,9Db_232,9Db_232_sent2,A,"  And the blokes who promote your Executives to potential clients, gradually saw that females were just as good in these positions as the men",0,1,1,0,1,1,1,1
23431,23431,9Db,9Db_232,9Db_232_sent3,A," I haven't been on the office floor space to experience it first hand, but I just got that feeling when I walk up into the Head Office that everybody worked well together",0,1,1,0,1,1,1,1
23432,23432,9Db,9Db_233,9Db_233_sent0,Q,Excellent,0,0,0,0,1,1,1,1
23433,23433,9Db,9Db_233,9Db_233_sent1,Q,  Did that take long do you think?,1,0,1,1,1,1,1,1
23434,23434,9Db,9Db_234,9Db_234_sent0,A,No,1,1,1,1,1,1,1,1
23435,23435,9Db,9Db_234,9Db_234_sent1,A," From what I could see it – when the Property Management brought it out about five or six years ago and they then moved to a new open plan office, walking in there for meetings I can just see there was more and more women in the last three to five years",0,0,1,1,1,1,1,1
23436,23436,9Db,9Db_235,9Db_235_sent0,Q,So five years you’ve really got an effect and you’ll see it at the board level?,0,0,1,1,1,1,1,1
23437,23437,9Db,9Db_236,9Db_236_sent0,A,"Yeah, I think so",0,0,1,0,0,1,1,1
23438,23438,9Db,9Db_236,9Db_236_sent1,A," In the last 3 years of my term, we included our first female Independent Director as well as a Deputy Fund Manager who is an obvious pick for a future Director",0,1,1,0,1,1,1,1
23439,23439,9Db,9Db_237,9Db_237_sent0,Q,Okay,0,0,0,0,0,0,1,1
